video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,title,hashtags,views,likes,comments
-OaB0-CP0OM,43,1239,1178,800,480,29.97,0.0,h264,Entertainment,Balazos a todos,mobile,149,0,0
-OnJxEDXGNc,587,2635,2440,1280,720,25.0,25.0,h264,News & Politics,Парад вооруженных сил Латвии 18 ноября 2012 года,"#домавместе, микс тв, mixnews, латвия, #новостисегодня, www.mixnews.lv, mixtv, mix, latvia, news, baltkom, миксньюс, #новости, #Рига, Militārā parāde, #Латвия, тв, lv, Латвия, новостисегодня, новости, #mixtv, Парад вооруженных сил Латвии 18 ноября 2012 года, tv, tips, рига, #mixnews",422417,2113,1881
-PFQW-FV0Kw,129,660,536,480,480,25.0,0.0,h264,Gaming,CaptureThePoint - Reklama,"minecraft, reklama, janekbox, capturethepoint",11,0,0
-PI0T-tTwnY,153,445,315,640,480,25.0,0.0,h264,People & Blogs,homenagem a minha prima Tati Maria,homenagem,20,0,0
-PRC8-NqBfw,20,1323,1234,854,480,24.92,0.0,h264,People & Blogs,ojen miniramp by_churro,piña,109,0,0
-PaxEni4E3o,1321,429,300,640,360,25.0,0.0,h264,Education,15th Shabaan Amaal Duas Prayers shab e baraat 2011 15 worship 15 shaban amal Ammal Amal,"15th, Day, Duas, ammar, syed, Prayers, and, Shabaan, nakshawani, Ammal, did, hussain(as), imam, (m), 2011, Eve, commit, worship, suicide",49352,267,12
-Pd1YSVLfZ4,498,848,744,540,360,29.97,0.0,h264,Music,Envy - Go Mad And Mark,"Indie, Screamo, Envy, Japanese",87891,218,42
-PgdD-30VuA,11,620,502,480,360,29.97,29.97,h264,People & Blogs,jump!,jump!,258,0,0
-PhbN-xOmVI,58,492,362,600,480,25.0,0.0,h264,Comedy,Shobak Castle Explained,"2012, shobak, Tunnel, field trip, Darkness, Cool Castles, studyabroad, Arabic, explained, byu",170,2,0
-Ps3k-BZpt4,290,873,807,640,480,29.97,0.0,h264,Entertainment,Porshe Saran  ♥ ร้องเพลง ไม่มีตรงกลาง @ Meeting Porsheclub,,27930,225,27
-Pzqi-uvEV0,6,979,857,640,480,30.0,0.0,h264,Sports,Nancy   Wisla Krakow,"Krakow, Wisla, Nancy",156,1,0
-Q-kc-6a1No,115,718,594,640,360,29.97,0.0,h264,Autos & Vehicles,"Chapman BMW on Camelback, Phoenix AZ 85014","Chapman BMW on Camelback, used, Phoenix, car, automobile, vehicle, 85014, AZ",1,0,0
-Q3LH-rUJCA,157,2118,1964,1272,720,29.97,29.97,h264,Comedy,Stevie TV + That's So Megan! + VH1,"spoof, VH1, classic, Megan Fox, funny, 90s, nineties, obscure, celebrity, Parody, VH+1, top 20, best of, television show, sketch, #StevieTV, stevie tv, fashion, celebrity news, reality tv, divas, movies, music video, Stevie Ryan, artists, Reality, 80s, we complete you, sitcom, nostalgia, mainstream, eighties, comedy, gossip, pop culture, reality show, sister channel, mtv, television, documentary",45114,351,22
-Q8d1-PgF0o,58,2129,2029,1280,720,15.0,15.0,h264,Entertainment,mini pacman PWNING nathan XD,IMGP0297,82,0,0
-QMMA-3Z4yM,252,347,285,320,240,25.0,0.0,h264,Entertainment,It's Winter Wonderland! :),"hiccups, book, ice, slow, bored, snow, mom, winter, wonderland, white",2339,16,3
-Qkvq-iFey0,23,4679,4525,1920,1080,29.97,29.97,h264,Music,山田真弓Video Letter002,山田真弓,161,0,0
-Qssz-dYSyA,83,249,172,240,192,6.0,0.0,h264,Pets & Animals,田小多表演秀,多多表演秀,71,2,0
-R6WS9_H1DI,199,2616,2458,1280,720,29.97,29.97,h264,Gaming,Rochard Game Review,"rochard, ignentertainment, video games, gaming, video game, sony, psn, review, video, hd, official, 2011, gameplay, reviews, ign, ps3, games, playstation",111538,322,137
-RWmt-ORkrI,37,597,500,480,360,29.97,29.97,h264,Music,Men Of Unitus - One Gland,"The, Of, One, Gland, Unitus, Men, Pitz",378,1,1
-RkvAyW4vuM,17,919,821,640,480,29.97,0.0,h264,People & Blogs,Elsword 艾爾之光-雷娜角色轉職技Spinning Kick,"Kick, Spinning",16281,2,1
-RoI3-iRGWc,173,761,641,1280,720,15.0,15.0,h264,People & Blogs,Free Facebook Marketing strategies That Work,"facebook, facebook groups, facebook marketing, Fanpages",143,0,0
-Ro_2-L4nP8,222,923,805,854,480,25.0,0.0,h264,People & Blogs,PALA MEMET TÜRKÜSÜ,,508,4,0
-RuCQ-BhIlk,443,2037,1843,1280,720,29.97,29.97,h264,Science & Technology,[VIDEOTUTORIAL] YAOS Updater Jelly Bean,updater,4527,12,1
-RvEp7M-y2M,146,850,740,640,480,24.0,0.0,h264,News & Politics,Sylwester w Szczecinie,"chrobrego, sylwester, bajm, 2009, szczecin, wały, 2010",10398,17,7
-Rzr3-506kE,16,657,582,352,288,15.0,0.0,h264,People & Blogs,Atif 007 42.mp4,"42, 007, Atif",20,0,0
-Sr6U-Tep9k,254,2309,2155,1920,1080,29.97,29.97,h264,Music,kilathess - siempre la amare,"video, amare, siempre, la",384,3,2
-SznM-GG3II,315,3150,3003,1280,720,30.0,30.0,h264,Entertainment,沖縄　おもと創作獅子舞（ＩＮ読谷の里）!(^^)!,"沖縄獅子舞, 獅子舞, 沖リハ獅子舞, 読谷の里獅子舞, おもと創作獅子舞, 沖縄創作獅子舞",2930,5,0
-TVPn-ilU0U,224,541,413,720,480,29.97,0.0,h264,People & Blogs,You Belong With Me.wmv,246,86,0,0
-TifB-t3BvI,240,1165,1052,640,480,29.97,0.0,h264,Entertainment,Corrida Need For Speed Hot Pursuit (PC),"pc, need, game, for, speed",34,0,0
-Tnv6-CnySI,385,628,500,480,320,29.97,29.97,h264,Music,Deftones Covers,"Covers, Deftones",19377,62,38
-Tuzj-QXt38,152,2131,2003,1280,720,29.96,29.96,h264,Music,PCHU can play piano,"PCHU, play, Touhou 10, Piano, Native Faith",101,1,0
-UXEO-TEE44,3,171,107,128,96,29.97,0.0,h264,Autos & Vehicles,UN PROST PE PLACA,"0005, Video",90,1,1
-UZ3aFu00kw,233,133,0,320,240,12.0,0.0,h264,Music,colt ford-dirt road anthem,"bradly, colt, country, rap, ford, gilbert",2493956,2888,513
-UZEb-2hFZI,98,439,0,320,240,12.0,0.0,h264,Entertainment,Pokemon AMV #1,"Enjoy., Music:, first, MUSIC, My, AMV., ever, DO, Music, NOT, OWN, Theme, Pokemon",84,1,0
-Um54-d2FT8,197,566,472,568,320,30.0,0.0,h264,Comedy,Jairo first time pitching,,10,1,0
-Umaz-MEtDA,153,4832,4638,1920,1080,25.0,25.0,h264,News & Politics,亞洲青年科技創業獲奬,"香港電視, 香港寬頻, 新聞, bbTV, 移動新聞, 2013, 手機, HKTV, 香港新聞台",210,1,2
-UmwZpBP86g,831,1193,999,1280,720,25.0,25.0,h264,Travel & Events,de visita por león .mp4,"por, 2, visita, león, de",79,0,0
-VP2TyMMasE,291,1997,1880,1280,720,23.98,23.98,h264,Music,La Coka Nostra - Cousin of Death [Director's Cut],"ill bill, slaine, #martyrInc, whitey ford, a brand you can trust, cousin death, frank sacramento, #everlast, danny boy o'connor, la coka nostra, dj lethal, #whiteyford, everlast, house of pain",180600,1294,49
-Vbzu-TldR8,21,901,783,470,360,22.42,0.0,h264,Gaming,Crossfire1561 - Black Ops Game Clip,"madmanbigdog, Crossfire1561, SODC247, kingfear1996, Black Ops, Ridballoon, Duality-X, THE--GOD-OF--WAR, Call of Duty, nicksockers15, UNREAL_NOSAJAW1",37,1,1
-VmPUF4tN4A,190,242,133,192,144,6.0,6.0,h264,Entertainment,little swedish guy v tall Italian guy-fight in kongens have,"mr., have, crip, sweden, blood, italy, viet-jr, Kongens, video, twc, in, cwalk, c-flow, amager, fight, hamunii, Funny, vs, dre, snoop",13536,1,0
-W8jc--O9dE,106,557,430,854,480,25.0,0.0,h264,News & Politics,Interesse voor echtscheidingsspreekuur Zwolle,"3001, Echtscheiding",28,0,0
-WaAX-2BL_A,154,372,295,192,144,15.0,0.0,h264,Education,Era uma vez no CPMGEF - Parte 3,"CPM, filhodocharles, cpmgef, shayron, cpm, CPMGEF, humor",36,2,0
-WgUGIBw0m8,34,334,288,320,240,15.0,0.0,h264,People & Blogs,Eagles - Dawkins Entrance,"Eagles, Dawkins, Entrance",5712,5,0
-WhnC--XIuo,174,2005,1851,1280,720,25.0,25.0,h264,Music,FIRAT KÖSEOĞLU,"live music, Live Music",4990,6,2
-XSE_-kOUkc,272,286,224,192,144,12.0,0.0,h264,Sports,Augusto com resenha,"é, essa, Resenha, !, Augusto",54,1,0
-XoCa-dhhnE,523,5956,5802,1920,1080,25.0,25.0,h264,Gaming,F1 2011 | TOC Season 2 Race 08 Valencia Highlights,"valencia, position, car ruined, f1, league, pole, 2011, gp, mercedes, safety, toc, race",100,0,0
-Xrkv-I12Qg,18,805,757,480,360,29.97,0.0,h264,People & Blogs,RiminiRavenna_BluInvasion_maggio (7).m4v,"RiminiRavenna, maggio, 7, BluInvasion",5,0,0
-Y43Z-cpYic,34,554,460,854,480,29.97,0.0,h264,Entertainment,103MEDIA FILE0012,"103MEDIA, FILE0012",0,0,0
-YAZc-IHDDs,298,447,318,384,288,25.0,0.0,h264,Entertainment,Entrevista a Mercedes - Renacer Buenos Aires,googlevideo,98,1,0
-YGiG-01j9w,625,2368,2214,1280,720,29.97,29.97,h264,Gaming,Minecraft: Back In Time Episode 1,"Episode Part, Season Episode, All, Lapse, Season, Low, Minecraft (Video Game), All Time, Time Lapse, First Time, Time Lapse (Musical Album), First, Series, Full, Back In Time (Composition), Episode 1.1 (TV Episode)",1178,9,3
-YHWVbvsUOw,26,747,623,640,480,29.97,0.0,h264,People & Blogs,Teen Wolf//This Is War~Live Action MEP part 8,"this, wolf, is, war, teen",295,0,0
-YPJx--MTcc,68,375,302,320,240,29.97,0.0,h264,Entertainment,bebe(gargalhada).AVI,bebegargalhada,16,0,0
-YRsvkRHqsg,109,259,193,320,240,29.97,0.0,h264,Autos & Vehicles,55 Chevy Gasser Pass,"iner, surveyors, dollar, nostagia, raceway, stand, to, charles, land, drag, Chevy, point, Gasser, wheel, race, silver, 55",43640,71,22
-Y_a-5iUgDc,274,2165,2037,1280,720,29.97,29.97,h264,Music,Pieno Lazeriai - Labas Nippon,"Labas, Nippon, Lazeriai, Pieno",5485,33,2
-_2MG-H8YYo,11,3144,3069,1280,720,30.0,30.0,h264,Sports,MW3 THROWING KNIFE ACROOS MAP 2,"restless, Zieks, Gameplay, Search, lab226, Modern, Cod2, bronco85, Call of Duty, Infinity, Duty World, Six Spd, Xbox360, Ward, Games, Fred Garvin, Video Game, Multiplayer, DAMOLISH, FLETCH79, True Gamer, Destroy, Chucktastic29, Cod4, MW3, CoolGuyBUDAX, Cod6, Ps3, Xbox, Seal Team 7, Scope, Duty Modern, GiockGlock, Quick, Maj Carnage, Mw2, Cod, Dral Dadda, JJWHEELS, Playstation, Zombies, Truelize, THE ONE CK, AkA Acexxxx, DjAshtray, Cod5, World, Map, Call Of Duty, Call Duty, Montage, Outdoor Sports",28,1,0
-_6XA-Wqy5E,65,405,282,320,240,25.0,0.0,h264,Autos & Vehicles,gangstar,Gang Starr,24,0,0
-a5sb-0BUUI,58,1159,1055,854,480,29.92,0.0,h264,Nonprofits & Activis,Check-Out Hunger Check Presentation .m4v,"Hunger, Check, Out, Presentation",93,0,0
-afuF-SsU3M,210,570,443,640,480,29.97,0.0,h264,Howto & Style,スペシャルティコーヒー エスメラルダ ゲイシャのご紹介,"ゲイシャ, スペシャルティコーヒー, コーヒー, specialty coffee",657,0,0
-aoIH-gCnOU,255,1706,1512,1280,720,25.0,25.0,h264,Comedy,Саша Малой - про рост и курение,"pereulok, arm, музыка, рождения, караоке, осень, переулок, армянский, Малой, 2012, клуб, Саша, FACE, шутки, юмор, Москва, день, веселье, армения, песни",10104,95,7
-awg3-ewldw,439,2127,1999,1280,720,29.96,29.96,h264,Entertainment,Vesuvius at IF09 HD,"vesuvius, fire, redwoodtwig",40,0,0
-bSf6nPsGU8,117,372,264,640,480,25.0,0.0,h264,People & Blogs,لا تشكو المذلة,أأخي,1885,14,0
-bZ-O-VqaXE,204,308,242,320,240,29.97,0.0,h264,Music,LA MADRE QUE LOS PARIO,LMQLP,64545,131,8
-cGy9-4qnBk,187,413,284,320,240,15.0,0.0,h264,Music,محمد طغانیان دهکردی,,10783,82,6
-cYHB-0CTk0,826,1187,1075,640,480,25.0,0.0,h264,Entertainment,Semana Santa de Albox 1989 - B. C. y T. La Pequeñica (I),"pequeñica, somosalbojenses, santa, albox, paso, cornetas, tambores, banda, semana, negro",516,1,0
-caX4-ygARc,25,590,464,640,360,25.0,0.0,h264,People & Blogs,calcio femminile 50,"femminile, 50, internazionale, calcio, lido",32,0,0
-cvwd-eaVCE,11,555,425,640,360,23.98,0.0,h264,Film & Animation,Piqsl_Steez new intro,"Piqsl, 3, intro",32,3,3
-d0F2-ZY_Lk,202,1069,987,640,480,29.97,0.0,h264,People & Blogs,Patty,Patty,37,1,0
-dCr1VQZPDQ,106,1916,1834,720,1280,29.97,29.97,h264,People & Blogs,IMG 04451,"04451, IMG",150,1,0
-dDPwtQPGIY,35,159,113,176,144,14.0,0.0,h264,People & Blogs,Kids Praying,"muslim, praying, kids",116613,105,0
-dE__-TDyOY,26,3336,3143,1920,1080,25.0,25.0,h264,News & Politics,حمص الدارالكبيرة قصف عنيف همجي من الكلية الحربية 19-5-2013,,165,2,0
-dJ8Z-_b7CE,32,612,500,480,360,30.0,30.0,h264,Music,NYE rotterdam,,34,0,0
-d_CX-92sxw,330,3320,3188,1440,1080,29.97,29.97,h264,Education,gmac bowl 2004,"2004, bowl, gmac, HD, 1080p",167,0,0
-dzMM-CPTqM,64,830,741,640,480,30.0,0.0,h264,Entertainment,Funny goals in football,mobile,27,0,0
-e0sSdE5ido,268,5906,5756,1920,1080,25.0,25.0,h264,Travel & Events,Merchant City Festival 2011,"fashion, Carnival, Merchant City, Merchant City Festival, tourism, Commonwealth Games, Scotland, Live, Festival, Fun, Glasgow",130,0,0
-eDWf-W0FGM,140,501,385,600,480,25.0,0.0,h264,Gaming,Podróba sklejanki Eziego (Gothic Sklejamy) odc.1,"Eziego, sklejamy, Ezi, Jack, diego, Podróba, abuyin, 87, odc., troll, sklejanki, bosper, gothic, Psycho",450,8,4
-eGJU-tlcss,188,1290,1180,640,480,30.0,0.0,h264,Music,Macabre Erotica- To Suffer,mac01,356,6,2
-e_q1-TWFpI,246,834,746,480,360,29.92,0.0,h264,Gaming,WWE SmackDown vs. Raw 2011- Thakiller's vs. xProdigyo n THeBlooDki773r,"xProdigyo, SmackDown, vs., Thakiller's, defense, 2011-, olympic games, THeBlooDki773r, defence, WWE, Raw, tournament, knockouts",61,0,0
-ea6V-v5H4Q,59,3811,3618,1920,1080,23.98,23.98,h264,People & Blogs,MVI 1570,,47,0,0
-eilX-V9sc8,1410,1283,1173,850,480,30.0,0.0,h264,Gaming,Inversion - Gameplay ITA PC Part #7,"7, Untitled",299,4,0
-eo0t-QqrlI,538,296,227,320,240,25.0,0.0,h264,Gaming,video manche 5 ,f1,58,0,0
-eyi7dev_-M,84,769,765,960,720,30.0,30.0,h264,Education,hacker face book.avi,"face, book, hacker",20784,2,6
-f9rA-95abU,127,3777,3583,1920,1080,29.97,29.97,h264,Music,SANY0007,,3,0,0
-faui-bkb_4,47,402,330,360,480,10.0,0.0,h264,Film & Animation,Beating Up Cop Cat,"talking tom cat 2, meow, tomcat, cat, funny animation, tom, talking carl, chat, kittens, talking tom2, nyan, talking cat, kitty, cute, tom2, talking tom 2, Outfit7TalkingTom2, tomcat2, talking tom cat, talking tomcat 2, funny cartoon, tom 2, talks, kitten, talking tom, Outfit7",292783,105,0
-fcYu-oNI2Y,15,228,174,176,144,12.25,0.0,h264,People & Blogs,サラ　ディスク１,"サラ, ディスク１",28,0,0
-fijH-JznIw,45,722,632,854,480,25.0,0.0,h264,Comedy,Förfest hos David 3.1.mp4,"Viktor, Comedy Central",15,0,0
-fwrAnRcd4c,185,1671,1537,1280,720,29.92,29.97,h264,Education,Progressive Self Defense System Video 4,"Self Defense, Defense",1750,2,0
-gcEf-olt7A,221,2748,2554,1280,720,25.0,25.0,h264,Autos & Vehicles,"Ferrari FF Review, Testdrive, Sound  - AutoEmotionenTV","Ferrari FF, sound, review, Ferrari Four, V12, Ferrari, AutoEmotionenTV, Reviews, testdrive",14211,39,3
-gqlL-CIcG4,243,949,831,656,480,29.97,0.0,h264,People & Blogs,suraya_1.flv,"Suraya, Amaro, Lanari, Soraya, Zora, Kerygma, IBAL",132,3,0
-h1ie-2sAOw,174,636,512,640,360,15.0,0.0,h264,News & Politics,"ALEGRIA, GRAÇA, ATITUDE E MUITA RAÇA PARA LUTAR POR ALPIARÇA!","Francisco Cunha, Todos por Alpiarça, Alpiarça",210,0,0
-hWWi9UJuDk,453,2926,2771,960,720,30.0,30.0,h264,Gaming,C&C Generals: Zero Hour Contra 007 Mod Gameplay [Part 3: Cybernetic General],"Command and Conquer Generals, Gameplay, Contra 007, Command and Conquer, Mod",3806,11,1
-hpWM-e7D6Y,45,3194,3000,1280,720,25.0,25.0,h264,Music,Florida Georgia Line: Get Your Shine On: Dirt Road Diaries Tour Estero,"Florida, Georgia, Dirt Road Diaries Tour, Line, Get Your Shine On",108,0,0
-hq9VKOPGLQ,577,923,820,640,480,29.97,0.0,h264,Gaming,Doig v. Wei: SF4 (2/13/2010),"Doig v. Wei, Street Fighter 4",49,0,0
-iAHJ-69Z4o,72,3137,2991,1280,720,30.0,30.0,h264,Music,My little rock girl,,66,0,0
-iFE1-ooOyQ,10,474,401,320,240,30.0,0.0,h264,People & Blogs,IMG 0215,"IMG, 0215",1,0,0
-iJai-zComw,73,681,572,480,272,29.97,0.0,h264,Nonprofits & Activis,Apple B-Day Party !!!,"puerto, ortiz, apple, beatles, declet, naih, happy, love, gabriella, gonzalez, gesdha, rico, party, perez, fdeclet1, felix, birthday, antonio, revolution, peace",74,0,0
-ioAF-97Gyc,39,402,307,854,480,25.0,0.0,h264,Howto & Style,Akileine Solution Spray Noir Pour Pieds Et Chaussures | Pharmidea.fr parapharmacie en ligne,"pharmidea, pieds, Akileine, végétal, désagréables, santé, Noir, ligne, lifestyle, transpiration, en, Chaussure, hygiène, Et, antitranspirant, odeurs, soin, Spray, parapharmacie, Pieds, Solution, conseils, conseil, pharmidea.fr, Pour",899,1,0
-izTd-cTMnU,45,941,822,640,480,29.97,0.0,h264,Autos & Vehicles,Sosnová,,331,0,2
-j-37-hDAoU,34,902,816,640,480,25.0,0.0,h264,Autos & Vehicles,Camaro Beleuchtung hinten,"Beleuchtung, hinten, Camaro",575,0,0
-jB0o-n1RyI,215,699,631,854,480,30.0,0.0,h264,Gaming,roblox firetruck,"free game, video, online virtual world, Town and City, ROBLOX",150,0,0
-jNIz-Vtzyw,385,387,257,176,144,15.0,0.0,h264,People & Blogs,tengok dengar dan hayati,,28,0,0
-jRr2-Haems,92,283,223,320,240,11.58,0.0,h264,Music,"Langley Middle School Choir with Academy winner,  Kirk Francis recording sound.","100, 2683",1184,1,3
-jewc-OuoZg,221,455,354,640,480,29.97,0.0,h264,Gaming,Zombie Nation - OhOhOhOhOhOh (with hockey Pics),"Pics, OhOhOhOhOhOh, hockey, Zombie, with, Nation",7931,9,1
-jj42-Qy5mc,14,404,305,320,240,13.0,0.0,h264,Howto & Style,VID 00056 20120930 1318,"2012, 28, Fair, Art, Hall, Number, 27, September, New, 29, 12, Delhi, Pragati, United, 30, Maidan, India",0,0,0
-k2xQ-Y7zZk,301,286,184,640,360,30.0,0.0,h264,Gaming,Lets Read My Immortal Part 13 *STREAM*,"twitch.tv, justin.tv",29,0,0
-kJ5b-l36J4,14,406,327,272,480,30.0,0.0,h264,Comedy,Kid perfect 10,"Bball, Around, Finger, Dunk",71,0,1
-k_iA-zoQH8,337,256,133,192,144,6.0,6.0,h264,Nonprofits & Activis,"Fire at Shelltex Warehouse, Caloocan City","sunog, dragon, engine, shelltex, fire, ong, dragonmlo4, at, mike",1710,0,0
-kqaQ-W_BlQ,8,5929,5845,1920,1080,23.98,23.98,h264,People & Blogs,Rally Bassano 2011 - Subaru n°0 Inizio ps,"Marcesina, Rally Bassano 2011",105,0,0
-l2i0-axrjg,902,1083,968,720,480,29.97,0.0,h264,Gaming,RE: Operation Raccoon City Part 9,"bigjrammstein, Triggerhappy88, raccoon, city, evil, walkthrough, xXHolicFayeXx, resident, lee4534, operation",79,2,0
-lD4t-r89vM,191,576,449,640,480,25.0,0.0,h264,People & Blogs,playboyzão Forro Ki Xamego,kixamego,298,3,1
-loS5-CR4uk,127,3146,3000,1280,720,30.0,30.0,h264,Music,"Toni Fisher ,  The Big Hurt , Top Rank 555,NL.","Slowsong, R&B, Rhythm and Blues, Soul Music (Musical Genre), Classic, Signet Rec., Cruisin' series, Soul, Ballad, Top Rank Rec., Doowop, Toni Fisher",411,2,0
-lxwt-RKPVM,202,635,529,640,480,29.97,0.0,h264,Entertainment,Deborah en Yordi,:),70,1,2
-m0satEkGjw,1473,1321,1230,854,480,29.97,0.0,h264,Sports,Glock 20 with heavy cast bullets,"barrel, Lone, grain, Double, tumbling, test, G20, shooting, bullet, Glock, Wolf, bullets, guns, Tap, ammo, 230, accuracy, 20",1002115,6930,1051
-m3nS-RsQII,67,3022,2910,1280,720,24.0,23.98,h264,Music,Spliff Star & J West,"aik, dj",181,3,2
-mAn1IT8Gno,150,499,402,384,288,25.0,0.0,h264,Entertainment,Amar - Mauricio y Lucía se besan apasionadamente,"orgullo, Amar, RTVE, TVE, Rosa, Tiempos, Lucía, médico, beso, Series, Maurico, Revueltos",12275,35,3
-mXs2qKXgzQ,141,2504,2309,1280,720,23.98,23.98,h264,Autos & Vehicles,2011 Yamaha YFZ450R & Raptor 700 SE ATVs - MotoUSA,"sand, dune jumping, high-powered, Quad, MotoUSA, Motorcycle USA, graphics, Yamaha Motor Company (Business Operation), sand dunes, Yamaha Raptor 700R, Glamis, ATVs, 2011 Yamaha YFZ450R, racing quads, Raptor 700R Special Edition",1819339,1412,146
-mYkXdQwylo,465,601,487,480,360,25.0,0.0,h264,Music,Orion - Metallica  Kirk Hammett James Hetfield Cliff solo's,"of, cizzi, cizzie888, hetfield, kirk, puppets, cover, burton, bass, master, live, guitar, hammett, metallica, orion, james, solo, cliff",247953,2813,680
-mgDJ-0BczY,116,823,702,600,480,25.0,0.0,h264,Music,"Letovanić - Gradski zbor ""Gjalski"", Zabok","Letovanic, Title08",6296,57,2
-muFY-iC15k,76,1818,1623,1920,1080,25.0,25.0,h264,Entertainment,Themed Love Clothing,"Love, Clothing, Themed",30,1,0
-mwMj-umJ4w,172,162,25,640,480,30.0,0.0,h264,Entertainment,Pagdating ng Bukas- Labuyo,Labuyo,123,2,0
-n4ID-hTBNQ,82,647,547,480,360,25.0,0.0,h264,Music,Gwiazdka 2008 piesn 2,"piotrowa, wola, gwiazdka",1524,0,0
-nB5J-VB37s,19,607,534,640,480,30.0,0.0,h264,Pets & Animals,３回噛み付く猫,023,164,0,0
-nIvZ-AugwQ,471,906,820,640,480,29.92,0.0,h264,Education,台語講道(3).wmv,台語講道3,4,0,0
-nfw3-3Yq5U,69,872,814,640,352,29.58,0.0,h264,Science & Technology,Juaristi MDR 100 Boring X 3000mm Y 1800mm,"MDR, Y, 3000mm, Juaristi, 100, 1800mm, Boring, X",1835,4,0
-nnWC--vztk,8,165,155,640,480,25.0,0.0,h264,People & Blogs,Movie 4.4.mov,"4, Movie",3,0,0
